"","epi_ctry","epi_subj","question","response","question_text"
"8017","Vanuatu",50833,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8018","Vanuatu",50834,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8019","Vanuatu",50837,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8020","Vanuatu",50838,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8021","Vanuatu",50830,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8022","Vanuatu",50826,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8023","Vanuatu",50829,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8024","Vanuatu",50818,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8025","Vanuatu",50803,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8026","Vanuatu",50804,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8027","Vanuatu",50876,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8028","Vanuatu",50877,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8029","Vanuatu",50880,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8030","Vanuatu",50881,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8031","Vanuatu",50808,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8032","Vanuatu",50884,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8033","Vanuatu",50885,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8034","Vanuatu",50811,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8035","Vanuatu",50812,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8036","Vanuatu",50815,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8037","Vanuatu",50816,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8038","Vanuatu",50819,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8039","Vanuatu",50820,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8040","Vanuatu",50823,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8041","Vanuatu",50824,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8042","Vanuatu",50827,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8043","Vanuatu",50828,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8044","Vanuatu",50831,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8045","Vanuatu",50832,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8046","Vanuatu",50835,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8047","Vanuatu",50836,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8048","Vanuatu",50839,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8049","Vanuatu",50840,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8050","Vanuatu",50878,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8051","Vanuatu",50879,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8052","Vanuatu",50882,"epi_2_09",NA,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8053","Vanuatu",50883,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8054","Vanuatu",50886,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8055","Vanuatu",50887,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8056","Vanuatu",50935,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8057","Vanuatu",50936,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8058","Vanuatu",50939,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8059","Vanuatu",50940,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8060","Vanuatu",50943,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8061","Vanuatu",50937,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8062","Vanuatu",50938,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8063","Vanuatu",50941,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8064","Vanuatu",50942,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8065","Vanuatu",50944,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8066","Vanuatu",50947,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8067","Vanuatu",50948,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8068","Vanuatu",50951,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8069","Vanuatu",50952,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8070","Vanuatu",50955,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8071","Vanuatu",50956,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8072","Vanuatu",50959,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8073","Vanuatu",50945,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8074","Vanuatu",50949,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8075","Vanuatu",50950,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8076","Vanuatu",50946,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8077","Vanuatu",50953,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8078","Vanuatu",50954,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8079","Vanuatu",50957,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8080","Vanuatu",50958,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8081","Vanuatu",50974,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8082","Vanuatu",50977,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8083","Vanuatu",50978,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8084","Vanuatu",50981,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8085","Vanuatu",50982,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8086","Vanuatu",50985,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8087","Vanuatu",50986,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8088","Vanuatu",50989,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8089","Vanuatu",50990,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8090","Vanuatu",50996,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8091","Vanuatu",50975,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8092","Vanuatu",50976,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8093","Vanuatu",50979,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8094","Vanuatu",50980,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8095","Vanuatu",50983,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8096","Vanuatu",50984,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8097","Vanuatu",50987,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8098","Vanuatu",50988,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8099","Vanuatu",50991,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8100","Vanuatu",50992,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8101","Vanuatu",50993,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8102","Vanuatu",50994,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8103","Vanuatu",50995,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8104","Vanuatu",50841,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8105","Vanuatu",50842,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8106","Vanuatu",50845,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8107","Vanuatu",50846,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8108","Vanuatu",50849,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8109","Vanuatu",50850,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8110","Vanuatu",50853,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8111","Vanuatu",50854,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8112","Vanuatu",50857,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8113","Vanuatu",50858,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8114","Vanuatu",50861,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8115","Vanuatu",50862,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8116","Vanuatu",50865,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8117","Vanuatu",50866,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8118","Vanuatu",50869,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8119","Vanuatu",50870,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8120","Vanuatu",50873,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8121","Vanuatu",50874,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8122","Vanuatu",50889,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8123","Vanuatu",50890,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8124","Vanuatu",50893,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8125","Vanuatu",50894,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8126","Vanuatu",50897,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8127","Vanuatu",50898,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8128","Vanuatu",50901,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8129","Vanuatu",50902,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8130","Vanuatu",50905,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8131","Vanuatu",50906,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8132","Vanuatu",50909,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8133","Vanuatu",50910,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8134","Vanuatu",50913,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8135","Vanuatu",50914,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8136","Vanuatu",50917,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8137","Vanuatu",50918,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8138","Vanuatu",50921,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8139","Vanuatu",50922,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8140","Vanuatu",50925,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8141","Vanuatu",50926,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8142","Vanuatu",50929,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8143","Vanuatu",50930,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8144","Vanuatu",50933,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8145","Vanuatu",50934,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8146","Vanuatu",50843,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8147","Vanuatu",50844,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8148","Vanuatu",50847,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8149","Vanuatu",50848,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8150","Vanuatu",50851,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8151","Vanuatu",50852,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8152","Vanuatu",50855,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8153","Vanuatu",50856,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8154","Vanuatu",50859,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8155","Vanuatu",50860,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8156","Vanuatu",50863,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8157","Vanuatu",50864,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8158","Vanuatu",50867,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8159","Vanuatu",50868,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8160","Vanuatu",50871,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8161","Vanuatu",50872,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8162","Vanuatu",50875,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8163","Vanuatu",50888,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8164","Vanuatu",50891,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8165","Vanuatu",50892,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8166","Vanuatu",50895,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8167","Vanuatu",50896,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8168","Vanuatu",50899,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8169","Vanuatu",50900,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8170","Vanuatu",50903,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8171","Vanuatu",50904,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8172","Vanuatu",50907,"epi_2_09",1,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8173","Vanuatu",50908,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8174","Vanuatu",50911,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8175","Vanuatu",50912,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8176","Vanuatu",50915,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8177","Vanuatu",50916,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8178","Vanuatu",50919,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8179","Vanuatu",50920,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8180","Vanuatu",50923,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8181","Vanuatu",50924,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8182","Vanuatu",50927,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8183","Vanuatu",50928,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8184","Vanuatu",50931,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8185","Vanuatu",50932,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8186","Vanuatu",50962,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8187","Vanuatu",50963,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8188","Vanuatu",50966,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8189","Vanuatu",50967,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8190","Vanuatu",50970,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8191","Vanuatu",50971,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8192","Vanuatu",50960,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8193","Vanuatu",50961,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8194","Vanuatu",50964,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8195","Vanuatu",50965,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8196","Vanuatu",50968,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8197","Vanuatu",50969,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8198","Vanuatu",50972,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8199","Vanuatu",50973,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8200","Vanuatu",50807,"epi_2_09",0,"9. Some people say that they have smelled the divine or supernatural through a real smell. Has this ever happened to you?"
"8201","China",20472,"epi_2_10",1,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8202","China",20471,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8203","China",20468,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8204","China",20467,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8205","China",20464,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8206","China",20463,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8207","China",20460,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8208","China",20459,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8209","China",20461,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8210","China",20465,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8211","China",20466,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8212","China",20469,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8213","China",20470,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8214","China",20403,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8215","China",20404,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8216","China",20407,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8217","China",20408,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8218","China",20411,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8219","China",20412,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8220","China",20415,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8221","China",20416,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8222","China",20419,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8223","China",20420,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8224","China",20423,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8225","China",20424,"epi_2_10",1,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8226","China",20427,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
